"Stanton Marine - CLOSED","(805) 644-5545","","","5900 Valentine Rd","Ventura, CA 93003"
"Mentone Beach RV & Boat Storage","(909) 389-1050","sales@mentonebeachrv.com","http://mentonebeachrv.com","1150 Jasper Ave","Mentone, CA 92359"
"Bridgehead Marine Services","(925) 757-7500","melgozas-yachtrepairs@gmail.com","","30 Fleming Ln","Antioch, CA 94509"
"Warner Boat Sales South","(949) 631-2810","sales@warnerboats.com","","2211 Newport Blvd","Costa Mesa, CA 92627"
"Orion Sailing Charters","(619) 574-7504","","","1380 Harbor Island Dr","San Diego, CA 92101"
"Dave's Custom Boats","(619) 442-0300","dcbweb@dcbracing.com","http://dcbperformanceboats.com","1468 N Magnolia Ave","El Cajon, CA 92020"
"Olympic Boat Center","(925) 371-7784","","","5187 Southfront Rd","Livermore, CA 94551"
"Kinnaman Electric Inc","(310) 834-2582","kinnamanelectric@aol.com","http://www.kinnamanelectric.com","920 E Anaheim St","Wilmington, CA 90744"
"Hallett Boats","(626) 969-8844","","","4800 Rivergrade Rd","Baldwin Park, CA 91706"
"Advanced Marine Power Inc","(949) 548-9791","advancemarine@sbcglobal.net","http://www.advancedmarinepowerinc.com","927 Newhall St","Costa Mesa, CA 92627"
"Davis Boats","(805) 227-1170","","http://davisboats.com","2601 Germaine Way","Paso Robles, CA 93446"
"Walnut Grove Marina","(916) 776-1181","wgm@citlink.net","http://www.walnutgrovemarina.com","1400 Old Levee Rd","Walnut Grove, CA 95690"
"Navigator Yachts","(951) 657-2117","info@navigatoryachts.com","http://www.navigatoryachts.com","364 Malbert St","Perris, CA 92570"
"Performance Motorsports","(949) 493-5004","","http://performance-motorsports.net","32701 Calle Perfecto","San Juan Capistrano, CA 92675"
"Encinal Yacht Club","(510) 522-3272","secretary@encinal.org","http://www.encinal.org","1251 Pacific Marina","Alameda, CA 94501"
"Compass Point Yachts","(949) 515-0006","chris@hamptonyachtgroup.com","http://www.cpyachts.com","2703 W Coast Hwy","Newport Beach, CA 92663"
"Sail California","(510) 523-8500","info@sailcal.com","http://www.sailcal.com","1070 Marina Village Pkwy Ste 108","Alameda, CA 94501"
"Universal Yachts","(619) 325-1541","","","432 F St","San Diego, CA 92101"
"Sunset Marine","(619) 593-4006","info@sunsetmarine.com","http://www.sunsetmarine.com","772 Broadway","El Cajon, CA 92021"
"B&D Towing - CLOSED","","","","6350 Lake Isabella Blvd","Lake Isabella, CA 93240"
"Bennington -Brothers - CLOSED","(916) 988-1713","","","7450 Folsom Auburn Rd","Folsom, CA 95630"
"The Specializing In Custom Aquarium Designs by","(909) 434-1713","","","14073 Champlain Ct","Fontana, CA 92336"
"Mackie's House Boat Parts & Repairs","(530) 275-3151","","","12879 Newtown Rd","Redding, CA 96003"
"B T Canvas","(714) 968-1179","","","1019 18th St","Huntington Beach, CA 92648"
"Catch A Wave Jet Ski Rentals","(559) 322-1275","","","2547 E Eclipse Ave","Fresno, CA 93720"
"Del Amo Motorsports of Redondo Beach","(310) 220-2223","info@delamomotorsports.com","http://www.delamomotorsports.com","2500 Marine Ave","Redondo Beach, CA 90278"
"C & C Boats Inc","(714) 536-4864","","","18211 Enterprise Ln Ste E","Huntington Beach, CA 92648"
"Pacific Marine Rope Inc","(714) 879-5161","superfurl@aol.com","http://www.superfurl.com","1879 W Commonwealth Ave Ste E","Fullerton, CA 92833"
"California Yacht Marina-Chula Vista","(619) 422-2595","slips@cymchulavista.com","","640 Marina Pkwy","Chula Vista, CA 91910"
"Fonteneau Yacht Repair Inc","(619) 222-1632","C.Fonteneau@fonteneauyachtrepair.com","http://www.fonteneauyachtrepair.com","1229 Shafter St","San Diego, CA 92106"
"business_name","telephone","email","website","Address","State-Zip"
"Cloudburst Fishing Co","(707) 442-7382","","http://cloudburstfishing.com","3415 Christie St","Eureka, CA 95503"
"Altitude Yachts","(949) 548-8981","","","18051 Irvine Blvd","Tustin, CA 92780"
"Carmel Yacht Club","(831) 626-1870","info@carmelyc.com","http://www.carmelyc.com","Ocean Avenue at Lincoln","Carmel By The Sea, CA 93921"
"Seapros","(949) 722-0312","","http://seapro.com","1835 Whittier Ave Ste C4","Costa Mesa, CA 92627"
"Oyster Point Marina","(650) 952-0808","oysterpoint@smharbor.com","http://www.smharbor.com","95 Harbormaster Road #1","South San Francisco, CA 94080"
"Orange County Honda Watercraft - CLOSED","(714) 771-9777","","http://www.orangehonda.com","777 N Main St","Orange, CA 92868"
"Precision Marine Hardware","(949) 631-3469","","http://www.precisionmarinehardware.com","1730 Pomona Ave Ste 3","Costa Mesa, CA 92627"
"Maas Boat Co","(510) 232-1612","maasboats@maasboats.com","http://maasboats.com","1319 Canal Blvd","Richmond, CA 94804"
"Oscar's Boat Covers","(310) 821-6814","","http://www.boatersbook.com/BusinessProfile/24724","1120 Princeton Dr Ste 3","Marina Del Rey, CA 90292"
"King Kid Covers","(661) 251-6250","","http://www.kingkidcovers.com","16445 Burton Way","Santa Clarita, CA 91390"
"Sal's Inflatable Services","(510) 522-1824","","http://salsinflatables.com","1914 Stanford St","Alameda, CA 94501"
"Atv Inc - CLOSED","(626) 869-1500","","http://www.atv.com","4981 4th St","Baldwin Park, CA 91706"
"Belmont Boat Services","(650) 595-8104","belmontboatsvc@gmail.com","http://www.belmontboatservice.com","151 Old County Rd","San Carlos, CA 94070"
"Trans Pacific Distributors","(707) 426-6670","","http://www.transpacificdist.com","1941 Walters Ct Ste G","Fairfield, CA 94533"
"Crystall Yacht Sales & Charter","(949) 221-8735","","","19100 Von Karman Ave","Irvine, CA 92612"
"Whyte Cap - CLOSED","(619) 223-9293","","","2819 Canon St","San Diego, CA 92106"
"Orange Coast Yachts","(510) 523-2628","andyaaron57@gmail.com","http://www.orangecoastyachts.com","1070 Marina Village Pkwy Ste 100","Alameda, CA 94501"
"Ensign International Yacht Brokerage","(619) 294-4545","m@macyacht.com","http://www.ensignyachts.com","1450 Harbor Island Dr Ste 203","San Diego, CA 92101"
"Marine Fabricators Inc","(949) 645-1334","info@marinefabricators.com","http://www.marinefab.com","921 W 18th St","Costa Mesa, CA 92627"
"California Classic Boats Inc","(562) 494-8482","calclassicboats@earthlink.net","http://www.californiaclassicboats.com","3267 E Grant St","Signal Hill, CA 90755"
"West Shore Canvas","(530) 525-6947","","http://westshorecanvas.com","7050 Hwy 89","Tahoma, CA 96142"
"Sanger Boat Inc","(559) 485-2842","","http://www.sangerboats.com","3316 E Annadale Ave","Fresno, CA 93725"
"Nacra Catamarans","(714) 835-6416","","","1306 E Edinger Ave","Santa Ana, CA 92705"
"Waterat Sailing Equipment","(831) 768-1520","","","565 Mcquaide Dr","Watsonville, CA 95076"
"Hobie Cat Company","(760) 758-9100","bbaldwin@hobiecat.com","http://www.hobiecat.com","4925 Oceanside Blvd","Oceanside, CA 92056"
"Outboard Technology","(209) 847-8012","","","633 Armstrong Way","Oakdale, CA 95361"
"Perfection Boat Works","(916) 786-8766","","","1701 Pfe Rd","Roseville, CA 95747"
"Avalon Yacht & Boat Sales","(562) 495-2130","admin@newvcorp.com","http://avalon-boats.com","1300 W 14th St","Long Beach, CA 90813"
"Pearson's Marine & Houseboat - CLOSED","","","","","Redding, CA 96001"
"Beaumont Powersports - CLOSED","(951) 845-4882","contact@coynepowersports.com","http://www.beaumontpowersports.com","680 Beaumont Ave","Beaumont, CA 92223"
"business_name","telephone","email","website","Address","State-Zip"
"California Skier MasterCraft","(951) 674-4250","","http://californiaskier.com","600 3rd St","Lake Elsinore, CA 92530"
"Foss Maritime - CLOSED","(619) 234-8228","","","1839 Hancock St","San Diego, CA 92110"
"Dealer Direct Remarketing - CLOSED","(916) 789-2290","","","501 Douglas Blvd","Roseville, CA 95678"
"Performance Marine Of South Dakota","(619) 561-7900","","","9162 Vista Entrada","Lakeside, CA 92040"
"Yearley Sailboats","(760) 722-4940","","http://yearleysailboats.com","1850 Harbor Dr N","Oceanside, CA 92054"
"Fresno Boat Works - CLOSED","(559) 271-4953","","","6926 N Weber Ave","Fresno, CA 93722"
"Shockwave Custom Boats","(951) 898-9360","info@shockwaveboats.com","http://shockwaveboats.com","1800 Capital St","Corona, CA 92880"
"Land & Sea Boat & RV Storage","(408) 778-3858","","http://land-and-sea.com","20000 Monterey Rd","Morgan Hill, CA 95037"
"Jet World Power Sports","(661) 294-0072","","http://jetworldpowersports.com","32203 Castaic Rd","Castaic, CA 91384"
"Marine Terminals Corp.","(310) 847-1140","","","195 Mcfarland Ave","Wilmington, CA 90744"
"B & J Marine","(909) 629-2543","","","1425 E Mission Blvd","Pomona, CA 91766"
"Mile High Marine Storage, Inc","(909) 337-4460","milehigh@milehighmarine.com","http://www.milehighmarine.com","29163 Hook Creek Rd","Cedar Glen, CA 92321"
"Arrowhead Docks Unlimited","(909) 337-5006","","","190 Western Dr","Cedar Glen, CA 92321"
"Wilkes Marine - CLOSED","(714) 540-8908","","","3005 Halladay St","Santa Ana, CA 92705"
"Domn8er Power Boats","(909) 931-3268","","","1710 W Foothill Blvd Ste D6","Upland, CA 91786"
"Newport Boats","(949) 646-8888","sid@newportboats.com","http://www.newportboats.com","2500 W Coast Hwy","Newport Beach, CA 92663"
"Bodega Harbour Yacht Club","(707) 875-3519","events@bodegaharbourgolf.com","http://www.bodegayachtclub.com","565 Smith Brothers Rd","Bodega Bay, CA 94923"
"McGrath Yachts","(510) 521-5020","","","1070 Marina Village Pkwy Ste 106","Alameda, CA 94501"
"Robert Ryan Marine Group","(949) 723-0377","ryan.goering@robertryanmarine.com","","2800 Lafayette Rd","Newport Beach, CA 92663"
"Chandlery Yacht Sales","(805) 965-4538","mary@chandlerygifts.com","http://www.chandlery.com","125 Harbor Way Ste 3","Santa Barbara, CA 93109"
"Riverfront Kawasaki Suzuki","(530) 673-3744","","http://riverfrontkawasakisuzuki.com","437 N Palora Ave","Yuba City, CA 95991"
"Ardell Yacht & Ship Brokers","(949) 642-5735","","","2101 W Coast Hwy","Newport Beach, CA 92663"
"Capitol City Marine","(916) 729-0590","","","7812 Auburn Blvd","Citrus Heights, CA 95610"
"Marine Film Yacht Services","(562) 983-3600","marinefilmyachtservices@verizon.net","","4401 Atlantic Ave","Long Beach, CA 90807"
"Riverboat Marine Center Sales Serivce & Pro-Shop","(916) 777-5990","","","64 State Highway 160","Isleton, CA 95641"
"American Whitewater Expeditions - CLOSED","(818) 352-3205","arnie@americanwhitewater.com","http://americanwhitewater.com","11530 Oro Vista Ave","Sunland, CA 91040"
"Westerly Marine","(714) 966-8550","wmi@primenet.com","http://www.westerlymarine.com","3535 W Garry Ave","Santa Ana, CA 92704"
"Fabian Mike","(310) 833-8462","","","42 Berth","San Pedro, CA 90731"
"Pacwest Marine & Industrial","(619) 222-0475","pacwestmarine@aol.com","http://www.boatersbook.com/BusinessProfile/25025","2390 Shelter Island Dr Ste 110","San Diego, CA 92106"
"Beacon Harbor - CLOSED","(925) 684-2174","","","3861 Willow Rd","Bethel Island, CA 94511"
"business_name","telephone","email","website","Address","State-Zip"
"Interceptor Custom Boats","(951) 203-1845","","http://www.icbboats.com","1451 pomona rd","corona, CA 92882"
"Watercraft Plus ATV","(714) 841-2486","watercraftplus@aol.com","http://watercraftplus.com","16601 Gothard St Ste E","Huntington Beach, CA 92647"
"Reefgeek Inc","(310) 533-9500","customercare@reefgeek.com","","2908 Oregon Ct Ste I4","Torrance, CA 90503"
"J & J Marine","(949) 642-1973","","","817 W 17th St Ste 11","Costa Mesa, CA 92627"
"John Kleker","(714) 848-5957","","","","Huntington Beach, CA 92646"
"Boatland - CLOSED","(619) 582-2909","","","116 N Hale Ave","Escondido, CA 92029"
"Trade Wind Inflatables","(714) 960-9003","","","1720 Pacific Coast Hwy","Huntington Beach, CA 92648"
"Brokaw Yacht Sales Inc","(619) 223-5400","","https://www.dailywatermakers.com","2608 Shelter Island Dr","San Diego, CA 92106"
"Ancon","(310) 548-8304","","http://www.anconmarine.com","1010 S Cabrillo Ave","San Pedro, CA 90731"
"Automatic Power Inc","(415) 382-6299","sales@automaticpower.com","http://automaticpower.com","26 Pizarro Ave","Novato, CA 94949"
"Stockdale Marine & Navigation Center - CLOSED","(916) 332-0775","","","4730 Myrtle Ave","Sacramento, CA 95841"
"Sanders Motorsports","(559) 733-8585","","http://www.honda.com","2036 E Mineral King Ave","Visalia, CA 93292"
"Weddington W G Co. Inc.","(949) 240-1909","","","",""
"The Dinghy Doctor, Inc","(619) 226-6952","info@thedinghydoctor.com","","3710 Greenwood St","San Diego, CA 92110"
"Olympic Boat Ctrs Newport Beach Yacht Sales & Service - CLOSED","","","","2439 W Coast Hwy","Newport Beach, CA 92663"
"Circuit Jet Sports","(714) 375-7744","circuitinc@aol.com","","7712 Talbert Ave Ste B","Huntington Beach, CA 92648"
"The Catamaran Store","(818) 764-3015","","","11629 Vanowen St Ste 1","North Hollywood, CA 91605"
"Pacific Marine Center","(559) 432-2277","sales@pacificmarinecenter.com","","10452 Highway 41","Madera, CA 93636"
"Marine Engine Salvage","(209) 466-9283","salvage@inreachmaressco.com","http://www.marineenginesalvage.com","3832 S Highway 99 Ste E","Stockton, CA 95215"
"silverton for sale","(562) 322-6813","","","","Whittier, CA 90605"
"Boulder Boats of California","(559) 734-7471","info@boulderboats.com","http://boulderboats.com","15366 E Mineral King Ave","Visalia, CA 93292"
"Tahoe Keys Marina","(530) 541-2155","info@tahoesports.com","http://www.southlaketahoeyachtclub.com","2435 Venice Dr E Ste 100","South Lake Tahoe, CA 96150"
"Unlimited Boat Company","(951) 849-2506","","","931 E Lincoln St","Banning, CA 92220"
"Cameron's Cove Yacht Sales","(707) 745-8711","info@bbbemail.org","http://cameronscove.com","266 E B St","Benicia, CA 94510"
"Richards Boat and RV Center","(661) 951-9191","richardsboatcenter@yahoo.com","http://www.richardsboatcenter.com","45500 23rd St W","Lancaster, CA 93536"
"Fast Lane Sailing & Kayak Center","(619) 222-0766","lane.ron@fastlanesailing.com","http://www.fastlanesailing.com","2590 Ingraham St","San Diego, CA 92109"
"Shasta Inboards","(530) 246-2343","","","1054 Twin View Blvd","Redding, CA 96003"
"Bohner Lacefield Marine","(559) 431-0336","","http://www.blmboats.com","10740 Highway 41","Madera, CA 93636"
"Semper Speed & Marine","(559) 436-1888","","http://www.semperspeedandmarine.com","10854 Highway 41","Madera, CA 93636"
"Morro Bay RV","(805) 772-5696","mbrv@morrobayrv.com","http://www.morrobayrv.com","1598 Main St","Morro Bay, CA 93442"
"business_name","telephone","email","website","Address","State-Zip"
"Oceanside Marine Centre Inc.","(760) 722-1833","jestermh@att.net","http://www.oceansidemarinecentre.com","1550 Harbor Dr N","Oceanside, CA 92054"
"Elk Grove Cycle Center","(916) 525-2444","lawrence_rios@hotmail.com","http://elkgrovecycle.com","8672 W Stockton Blvd","Elk Grove, CA 95758"
"Unlimited Marine","(707) 994-8600","","http://unlimitedmarine.net","795 Bevins St.","Lakeport, CA 95453"
"My Boat Shop","(530) 268-1529","aboatshop@live.com","","10074 Streeter Rd","Auburn, CA 95602"
"Ermond's Marine Service Featuring High Performance Velocity Power Boats","(818) 982-2220","ermondsrocketboats@att.net","http://ermondsboats.com","11470 Vanowen St","North Hollywood, CA 91605"
"Enterprise Towing We Buy Cars No Parts Sold","(888) 244-9039","","","",""
"River City Boat Works","(916) 320-5307","rivercityboatworks@gmail.com","http://rivercityboatworks.com","528 Galveston St","West Sacramento, CA 95691"
"Donate Car Truck Boat for Cash San Diego","(866) 746-9643","","http://www.donatecarsandiego.com","",""
"Kern Machinery Inc.","(661) 725-3841","mgodinho@kernmachinery.com","http://www.northkernmotorsports.com","310 High St","Delano, CA 93215"
"Honda-Bmw-Kawasaki-Suzuki","(323) 466-7191","","http://www.honda4u.com","6525 Santa Monica Blvd","Los Angeles, CA 90038"
"All Marine Services","(714) 827-1040","","","","Stanton, CA 90680"
"Norcal Mastercraft","(925) 460-9216","matt@norcalmastercraft.com","http://norcalmastercraft.com","5385 Owens Ct","Pleasanton, CA 94588"
"Twin Anchor Boats & Yachts","(619) 294-4300","John@twinanchorboats.com","http://twinanchorboats.com","730 Camino Del Rio N","San Diego, CA 92108"
"Duffy Boats","(949) 650-4633","4110fe00842041d49317929b39dd78fc@undefined.cloudflare.com","http://www.duffyofnewportbeach.com","2439 W Coast Hwy","Newport Beach, CA 92663"
"King Harbor Marine Center Inc","(310) 374-8923","kl@kingharbor.com","http://www.boatyardguide.com","831 N Harbor Dr","Redondo Beach, CA 90277"
"GT Marine","(949) 240-2266","","","25802 Victoria Blvd","Capistrano Beach, CA 92624"
"Gr Sundberg Inc","(707) 822-8220","","","220 Glendale Dr","Mckinleyville, CA 95519"
"Batrum's Marine","(805) 238-1573","batrumsmarine@hotmail.com","http://batrumsmarine.com","3995 Interlake Rd","Bradley, CA 93426"
"H & J Marine","(530) 742-9115","","","3909 State Highway 20","Marysville, CA 95901"
"Ultimate Water Sports","(408) 432-8108","","http://ultimatewatersports.com","2144 Otoole Ave","San Jose, CA 95131"
"Allseas Yachts","(619) 477-7292","Allseasyachts@aol.com","http://allseasyachts.com","1313 Bay Marina Dr","National City, CA 91950"
"Pae Yacht Builders","(949) 496-4848","info@nordhavn.com","http://nordhavn.com","34179 Golden Lantern St  SUITE 101","Dana Point, CA 92629"
"Modern Mariner The Boats","(562) 596-8015","","","10540 Beach Blvd","Stanton, CA 90680"
"Thunder Duck USA","(951) 823-0271","","http://teamxtremeinflatables.com","1765 Massachusetts Ave","Riverside, CA 92507"
"Angel Heart 4 You","(707) 745-2024","ah4ybenicia@gmail.com","http://angelheart4you.net","501 1st St","Benicia, CA 94510"
"Petaluma Yacht Club","(707) 765-9725","pycmail@reinwalk.com","http://petalumayachtclub.com","10 C St","Petaluma, CA 94952"
"Wilson's Paradise Marine","(530) 872-2617","wilmarine@aol.com","http://www.wilsonsparadisemarine.com","5368 Clark Rd","Paradise, CA 95969"
"Oakland Marinas","(510) 534-2203","slips@oaklandmarinas.com","http://www.oaklandmarinas.com","1853 Embarcadero Ste 2","Oakland, CA 94606"
"Sun Harbor Marina","(619) 222-1167","manager@sun-harbor.com","http://sun-harbor.com","5000 N Harbor Dr","San Diego, CA 92106"
"Boat Shop Inc","(916) 631-1356","","","11521 Folsom Blvd","Rancho Cordova, CA 95742"
"business_name","telephone","email","website","Address","State-Zip"
"Southbay Motorsports","(619) 420-2300","general@sbmotor.com","http://www.sbmotor.com","1890 Auto Park Pl","Chula Vista, CA 91911"
"Tahoe Sailing Supply","(530) 525-6610","","","",""
"Southern California Marine Enterprises","(619) 224-2869","sales@southerncalmarine.com","http://southerncalmarine.com","1214 Rosecrans St","San Diego, CA 92106"
"Central Valley Marine","(408) 371-6681","","http://www.cvmarine.com","2355 S Bascom Ave","Campbell, CA 95008"
"West Coast Marine","(949) 673-2060","info@wcmservice.com","http://www.westcoastmarine.com","2600 Newport Blvd Ste 122","Newport Beach, CA 92663"
"Mercury Marine","(559) 266-0551","doss_timithy@mercmarine.com","https://www.mercurymarine.com","3421 E North Ave","Fresno, CA 93725"
"Newport Boats & RVs","(951) 371-8996","","http://newportboats.com","900 El Sobrante Rd","Corona, CA 92879"
"La Jolla Sea Cave Kayaks","(858) 454-0111","lajollaseakavekayaks@gmail.com","http://www.lajollaseacavekayaks.com","2164 Avenida De La Playa","La Jolla, CA 92037"
"Offshore West Inc","(949) 673-5401","","http://www.offshorewest.com","2436 W Coast Hwy Ste 101","Newport Beach, CA 92663"
"Moose Boats Inc","(707) 778-9828","sales@mooseboats.com","http://www.mooseboats.com","274 Sears Point Rd","Petaluma, CA 94954"
"Ballena Bay Yacht Brokers","(510) 865-8600","bbyc@bbyc.org","http://www.ballenabayyachts.com","1138 Ballena Blvd Ste 1","Alameda, CA 94501"
"Interpac Yachts Inc","(619) 222-0327","bev@interpacyachts.com","http://www.interpacyachtcharters.com","4918 N Harbor Dr Ste 102","San Diego, CA 92106"
"Sause Brothers Ocean Towing","(503) 222-1811","Claudiat@sause.com","http://sause.com","1607 W Pier D St","Long Beach, CA 90802"
"Vaught's Yacht Svc","(562) 438-8669","","http://vysyachts.com","5866 E Naples Plz","Long Beach, CA 90803"
"Sailboatstuff","(818) 989-2233","","http://sailboatstuff.com","705 Mayflower St","Petaluma, CA 94954"
"Action Products","(805) 525-8003","","http://action-products.com","401 S Beckwith Rd","Santa Paula, CA 93060"
"Harbor Real Estate L P Dba the Boat Yard","(310) 823-8964","","http://www.the-boatyard.com","13555 Fiji Way Ste E","Marina Del Rey, CA 90292"
"Crume's Storage","(209) 772-1769","","","2112 S Petersburg Rd","Valley Springs, CA 95252"
"Mineo Brothers - CLOSED","(831) 375-1777","","","802 Pine St","Monterey, CA 93940"
"A-1 Marine Electronics","(916) 223-6945","a-1marineelectronic@zetabb.com","http://skyfl1.wixsite.com/a1-marineelectronics","8220 Dick Cook Rd","Loomis, CA 95650"
"Marine Depot","(714) 385-0080","customercare@marinedepot.com","http://marinedepot.us","1300 E Gene Autry Way","Anaheim, CA 92805"
"Schiada Boats","(562) 435-4100","schiada788@aol.com","http://www.schiada.com","740 W Esther St","Long Beach, CA 90813"
"Good Guys RV","(760) 949-4090","rvemployment@rangerv.com","http://www.rangerv.com","11626 Mariposa Rd","Hesperia, CA 92345"
"Larry Lilley Motorcycles - CLOSED","(661) 945-5858","","http://www.motorcycle-usa.com/1170/Motorcycle-Dealer-Contact/Larry-Lilley-Motorcycles.aspx","45345 Sierra Hwy","Lancaster, CA 93534"
"Aliotti Brothers","(831) 373-1673","","","757 Lyndon St","Monterey, CA 93940"
"North Shore Trading Co","(909) 866-3414","info@gopaddleacanoe.com","http://www.gopaddleacanoe.com","39130 N Shore Dr","Fawnskin, CA 92333"
"Eliminator Boats - CLOSED","(951) 943-4422","","","24312 Daytona Cv","Perris, CA 92570"
"Point No Point Marina Inc","(408) 406-5657","","","4138 Sarah Ct","San Jose, CA 95136"
"Seamark Yachts","(925) 299-0957","yachtrex@aol.com","http://www.seamarkyachts.com","3360 Sweet Dr","Lafayette, CA 94549"
"Cech Pipenburg Yacht","(760) 631-1400","","","1431 Philmar Ln","Vista, CA 92083"
"business_name","telephone","email","website","Address","State-Zip"
"Walters' Coastal Charting","(408) 243-2749","","","","Santa Clara, CA 95051"
"Mariners Group","(714) 960-5854","newport@marinersins.com","http://www.anthem.com/CA","19521 Pompano Ln Unit 108","Huntington Beach, CA 92648"
"Wellmar Enterprises","(909) 824-3636","swells1211@aol.com","","1228 Center Dr","Colton, CA 92324"
"Trailer Boats Magazine","(805) 667-4172","info@trailerboats.com","http://www.trailerboats.com","20700 Belshaw Ave","Carson, CA 90746"
"Depth Perceptions","(949) 650-2206","","","1001 W 17th St Ste N","Costa Mesa, CA 92627"
"St Francis Yacht Club","(209) 607-3199","","https://www.stfyc.com","14344 Tinsley Is","Stockton, CA 95219"
"Soar Inflatables","(707) 433-5599","larry@soar1.com","http://www.soar1.com","20 Healdsburg Ave","Healdsburg, CA 95448"
"San Francisco Yacht Service","(415) 333-6835","","","540 Cordova St","San Francisco, CA 94112"
"Bay Marine","(562) 427-6800","","http://www.tomsmithmarine.com","2852 Gardena Ave","Signal Hill, CA 90755"
"First String Sportfishing Inc","(949) 498-6149","","http://izorline.com","2313 Plaza A La Playa","San Clemente, CA 92672"
"Pro Boats","(909) 599-0531","service@proboats.com","","553 W Covina Blvd","San Dimas, CA 91773"
"Hipp Marine Inc","(858) 541-2960","H_Richard@hippmarine.com","","4070 Kearny Mesa Rd","San Diego, CA 92111"
"Richard Boland Yacht","(510) 521-6215","rbys@aol.com","http://www.richardbolandyachts.com","1070 Marina Village Pkwy Ste 107","Alameda, CA 94501"
"Yacht Logic","(619) 405-5558","","http://www.yachtlogic.com","5655 Riley St Apt 201","San Diego, CA 92110"
"Yacht Pros","(619) 223-7416","","http://www.yacht-pros.com","930 Golden Park Pl","San Diego, CA 92106"
"Cruising Yachts","(510) 521-5544","","http://www.cruisingyachts.net","","Alameda, CA 94501"
"Mendocino Bay Boats","(707) 937-5696","","","41001 Little River Airport Rd","Little River, CA 95456"
"Easley Marine Inc","(949) 310-4074","","","10705 Slater Ave","Fountain Valley, CA 92708"
"Kozwel Boatworks","(949) 456-9935","info@kozwel.com","http://www.kozwel.com","2601 S Yale St","Santa Ana, CA 92704"
"Cabrillo Boat Shop","(562) 951-5768","","http://www.cabrilloboatshop.com","1500 Pier C St","Long Beach, CA 90813"
"Dona Jenkins Maritime Document","(619) 223-2279","info@donajenkins.com","http://www.donajenkins.com","1050 Rosecrans St Ste 3","San Diego, CA 92106"
"B & D Marine","(626) 443-3721","","http://www.bdmarineperformance.com","10699 Hickson St Ste 19","El Monte, CA 91731"
"Sharp Marine Industries Inc - CLOSED","","info@macgregorexport.com","http://www.macgregorexport.com","830 W 16th St","Costa Mesa, CA 92627"
"Bay Marine Boatworks Inc","(510) 237-0140","office@baymarineboatworks.com","http://baymarineboatworks.com","310 W Cutting Blvd","Richmond, CA 94804"
"Boatworks","(951) 926-4637","dipitro-peter@vtboatworks.com","","32501 State Highway 74","Hemet, CA 92545"
"Dont Get Soaked Boat & Yacht Insurance","(562) 795-0300","","","6400 E Marina Dr Ste 2","Long Beach, CA 90803"
"CP Performance","(707) 585-9871","mmike@berkeleyjet.com","http://www.cpperformance.com","5725 Redwood Dr","Rohnert Park, CA 94928"
"John's Custom Marine","(714) 827-7920","","http://johnscustommarine.net","5362 System Dr","Huntington Beach, CA 92649"
"Gashouse Cove Marina Inc","(415) 567-3695","chrissy@citysf.com","https://www.citysf.com","10 Marina Blvd","San Francisco, CA 94123"
"Spinnaker Yacht Club","(510) 351-7905","pa.gr.sitz@ieee.org","http://www.spinnakeryachtclub.org","75 San Leandro Marina Dr","San Leandro, CA 94577"
"business_name","telephone","email","website","Address","State-Zip"
"Marina Sailing Newport Beach","(949) 548-8900","admin@sailingnewportbeach.com","http://www.sailingnewportbeach.com","333 Bayside Dr","Newport Beach, CA 92660"
"Boats Plus","(562) 694-6308","","http://www.boats-plus.com","140 E Whittier Blvd","La Habra, CA 90631"
"Horizon Yacht & Ship","(310) 380-6725","","http://www.horizonyachts.net","14831 S Maple Ave","Gardena, CA 90248"
"Northrop & Johnson Yachts Inc","(619) 226-3344","","http://www.northropandjohnson.com","1024 Rosecrans St","San Diego, CA 92106"
"La Jolla Kayak","(858) 459-1114","","http://www.lajollakayak.com","2199 Avenida De La Playa","La Jolla, CA 92037"
"Pleasure Boat Specialties","(408) 432-0217","info@cpbs.co.uk","","2456 Kruse Dr","San Jose, CA 95131"
"Anderson Custom Boats","(805) 692-5081","bill@andersoncustomboats.com","http://www.andersoncustomboats.com","20 S Kellogg Ave","Goleta, CA 93117"
"Central Coast Electric Boats","(805) 985-4563","","http://www.centralcoastelectricboats.com","2950 Harbor Blvd","Oxnard, CA 93035"
"Five Stars Yacht","(415) 720-5887","lisa@fivestarsyacht.com","http://fivestarsyacht.com","1537 4th St","San Rafael, CA 94901"
"Boat Depot - CLOSED","(619) 296-2866","","","4005 Pacific Hwy","San Diego, CA 92110"
"Kayak Connection","(831) 479-1121","","http://www.kayakconnection.com","413 Lake Ave Ste 103","Santa Cruz, CA 95062"
"Oliver's 41 Marine","(559) 432-4048","oliversmarine@yahoo.com","http://oliversmarine.com//?gtnjs=1","10670 Highway 41","Madera, CA 93636"
"Wing Inflatables","(707) 826-2887","abranagh@inflatablesolutions.com","http://www.wing.com","1220 5th St","Arcata, CA 95521"
"B & P Marine - CLOSED","(408) 612-4995","","","19500 Monterey St Ste 1","Morgan Hill, CA 95037"
"Cobra Performance Boats","(909) 482-0047","jeff@cobraperformanceboats.com","http://www.cobraperformanceboats.com","5109 Holt Blvd","Montclair, CA 91763"
"Boat & Motor Mart","(650) 246-1460","","","671 Marina Blvd","South San Francisco, CA 94080"
